Record Length,2.500000e+03,,   0.000000000000,   4.88800,
Sample Interval,4.000000e-03,,   0.004000000000,   4.89200,
Trigger Point,-0.000000000000e+00,,   0.008000000000,   4.88400,
,,,   0.012000000000,   4.88800,
,,,   0.016000000000,   4.89600,
,,,   0.020000000000,   4.89600,
Source,CH1,,   0.024000000000,   4.89600,
Vertical Units,V,,   0.028000000000,   4.90000,
Vertical Scale,1.000000e-01,,   0.032000000000,   4.90800,
Vertical Offset,-5.056000e+00,,   0.036000000000,   4.91600,
Horizontal Units,s,,   0.040000000000,   4.91200,
Horizontal Scale,1.000000e+00,,   0.044000000000,   4.92400,
Pt Fmt,Y,,   0.048000000000,   4.93600,
Yzero,0.000000e+00,,   0.052000000000,   4.93200,
Probe Atten,1.000000e+01,,   0.056000000000,   4.93200,
Model Number,TBS1102B,,   0.060000000000,   4.94400,
Serial Number,C010126,,   0.064000000000,   4.95200,
Firmware Version,FV:v4.06,,   0.068000000000,   4.95200,
,,,0.072000000000,   4.94000,
,,,0.076000000000,   4.95600,
,,,0.080000000000,   4.96400,
,,,0.084000000000,   4.96000,
,,,0.088000000000,   4.95600,
,,,0.092000000000,   4.95600,
,,,0.096000000000,   4.95600,
,,,0.100000000000,   4.96800,
,,,0.104000000000,   4.96400,
,,,0.108000000000,   4.96800,
,,,0.112000000000,   4.97200,
,,,0.116000000000,   4.96400,
,,,0.120000000000,   4.96800,
,,,0.124000000000,   4.97200,
,,,0.128000000000,   4.96800,
,,,0.132000000000,   4.96400,
,,,0.136000000000,   4.97200,
,,,0.140000000000,   4.96400,
,,,0.144000000000,   4.98400,
,,,0.148000000000,   4.97200,
,,,0.152000000000,   4.96800,
,,,0.156000000000,   4.96800,
,,,0.160000000000,   4.98000,
,,,0.164000000000,   4.98000,
,,,0.168000000000,   4.97200,
,,,0.172000000000,   4.96800,
,,,0.176000000000,   4.97600,
,,,0.180000000000,   4.97600,
,,,0.184000000000,   4.98000,
,,,0.188000000000,   4.96800,
,,,0.192000000000,   4.97200,
,,,0.196000000000,   4.97600,
,,,0.200000000000,   4.98000,
,,,0.204000000000,   4.98000,
,,,0.208000000000,   4.96400,
,,,0.212000000000,   4.96800,
,,,0.216000000000,   4.95600,
,,,0.220000000000,   4.96800,
,,,0.224000000000,   4.97200,
,,,0.228000000000,   4.96800,
,,,0.232000000000,   4.96400,
,,,0.236000000000,   4.96800,
,,,0.240000000000,   4.96000,
,,,0.244000000000,   4.96800,
,,,0.248000000000,   4.96000,
,,,0.252000000000,   4.96000,
,,,0.256000000000,   4.96000,
,,,0.260000000000,   4.96400,
,,,0.264000000000,   4.96000,
,,,0.268000000000,   4.95600,
,,,0.272000000000,   4.95600,
,,,0.276000000000,   4.95200,
,,,0.280000000000,   4.95600,
,,,0.284000000000,   4.95600,
,,,0.288000000000,   4.94800,
,,,0.292000000000,   4.94800,
,,,0.296000000000,   4.94800,
,,,0.300000000000,   4.95600,
,,,0.304000000000,   4.96400,
,,,0.308000000000,   4.95200,
,,,0.312000000000,   4.94400,
,,,0.316000000000,   4.94800,
,,,0.320000000000,   4.95600,
,,,0.324000000000,   4.95200,
,,,0.328000000000,   4.94400,
,,,0.332000000000,   4.95200,
,,,0.336000000000,   4.96000,
,,,0.340000000000,   4.96400,
,,,0.344000000000,   4.95200,
,,,0.348000000000,   4.95200,
,,,0.352000000000,   4.94400,
,,,0.356000000000,   4.95200,
,,,0.360000000000,   4.95600,
,,,0.364000000000,   4.94800,
,,,0.368000000000,   4.95200,
,,,0.372000000000,   4.96400,
,,,0.376000000000,   4.94800,
,,,0.380000000000,   4.94400,
,,,0.384000000000,   4.95600,
,,,0.388000000000,   4.94800,
,,,0.392000000000,   4.94400,
,,,0.396000000000,   4.94400,
,,,0.400000000000,   4.94800,
,,,0.404000000000,   4.94800,
,,,0.408000000000,   4.94000,
,,,0.412000000000,   4.94000,
,,,0.416000000000,   4.94400,
,,,0.420000000000,   4.94800,
,,,0.424000000000,   4.95600,
,,,0.428000000000,   4.94400,
,,,0.432000000000,   4.93200,
,,,0.436000000000,   4.94400,
,,,0.440000000000,   4.94800,
,,,0.444000000000,   4.94400,
,,,0.448000000000,   4.93600,
,,,0.452000000000,   4.94400,
,,,0.456000000000,   4.93600,
,,,0.460000000000,   4.93200,
,,,0.464000000000,   4.93600,
,,,0.468000000000,   4.92800,
,,,0.472000000000,   4.93600,
,,,0.476000000000,   4.93200,
,,,0.480000000000,   4.92800,
,,,0.484000000000,   4.92400,
,,,0.488000000000,   4.92400,
,,,0.492000000000,   4.91600,
,,,0.496000000000,   4.92000,
,,,0.500000000000,   4.93200,
,,,0.504000000000,   4.92800,
,,,0.508000000000,   4.92000,
